"","TeamID","Name","Week","Team.x","Opp","Score","PlayerCompletions","PlayerPassingAttempts","PlayerPassingYds","PlayerPassingTDs","PlayerInterceptions","PlayerSacked","FUM.x","PlayerPassRating","Oppt.x","PlayerRushingAttempts","PlayerRushingYds","Avg","PlayerRushingTDs","PlayerReceptions","PlayerReceivingYds","PlayerReceivingTDs","FG.Made","FG.Att","XP.Made","XP.Att","Pts","Year","GID","Pos","Team.y","h.a","Oppt.y","FD.points","FD.salary","TeamID.y","Team","RunDRk","RushingGamesPlayed","RusingPointsperGameGAllowed","TotalRushingPointsAllowed","TotalRushAttemptsAgainst","RushAttemptsAgainstPerGame","RushYdsAllowed","AverageYardsPerCarryAllowed","RushingYardsPerGameAllowed","RushingTDAllowed","LongestRunAllowed","FirstDownsAllowed","FirstDownPercentageAllowed","20yardsRunOrLongerAllowed","40yardsRunOrLongerAllowed","FumblesCaused","PassDRk","PassingGamesPlayed","PassingPointsperGameGAllowed","TotalPassingPointsAllowed","CompletionsAllowed","TotalPassAttemptsAgainst","CompletionPercentageAllowed","PassAttemptsAgainstPerGame","PassingYdsAllowed","AverageYardsPerPassAllowed","PassingYardsPerGameAllowed","PassingTDAllowed","Interceptions","PassingFirstDownsAllowed","PassingFirstDownPercentageAllowed","LongestPassAllowed","20yardsPassOrLongerAllowed","40yardsPassOrLongerAllowed","Sacs","PassDefenseRating","Rk","G","Pts.G","TotPts","Scrm.Plys","Yds.G","Yds.P","X1st.G","X3rd.Md","X3rd.Att","X3rd.Pct","X4th.Md","X4th.Att","X4th.Pct","Pen","Pen.Yds","ToP.G","FUM.y","Lost"
"13",6,"Morris, Alfred",3,"dal","vs CHI","W  31-17",0,0,0,0,0,0,0,0,"chi",0,0,2,0,1,2,0,0,0,0,0,0,2016,2871,"RB","DAL","t","cin","5.55000019073486","5100",7,6,26,4,24.2,97,126,31.5,494,3.9,123.5,5,11,31,24.6,2,0,1,8,4,24.2,97,85,129,65.9,32.2,27,6.8,210,4,3,43,33.3,5,9,1,6,86.1,10,4,24.2,97,261,333.5,5.1,19.8,24,58,41,4,4,100,25,224,28,2,1
"14",6,"Prescott, Dak",3,"dal","vs CHI","W  31-17",19,24,248,1,0,0,0,123.6,"chi",0,0,0,0,0,0,0,0,0,0,0,0,2016,1501,"QB","DAL","t","cin","17.5450000762939","7300",7,6,26,4,24.2,97,126,31.5,494,3.9,123.5,5,11,31,24.6,2,0,1,8,4,24.2,97,85,129,65.9,32.2,27,6.8,210,4,3,43,33.3,5,9,1,6,86.1,10,4,24.2,97,261,333.5,5.1,19.8,24,58,41,4,4,100,25,224,28,2,1
"15",6,"Prescott, Dak",3,"dal","vs CHI","W  31-17",0,0,0,0,0,0,0,0,"chi",4,36,9,1,0,0,0,0,0,0,0,0,2016,1501,"QB","DAL","t","cin","17.5450000762939","7300",7,6,26,4,24.2,97,126,31.5,494,3.9,123.5,5,11,31,24.6,2,0,1,8,4,24.2,97,85,129,65.9,32.2,27,6.8,210,4,3,43,33.3,5,9,1,6,86.1,10,4,24.2,97,261,333.5,5.1,19.8,24,58,41,4,4,100,25,224,28,2,1
"16",6,"Swaim, Geoff",3,"dal","vs CHI","W  31-17",0,0,0,0,0,0,0,0,"chi",0,0,0,0,0,0,0,0,0,0,0,0,2016,4668,"TE","DAL","t","cin","2.16666666666667","4500",7,6,26,4,24.2,97,126,31.5,494,3.9,123.5,5,11,31,24.6,2,0,1,8,4,24.2,97,85,129,65.9,32.2,27,6.8,210,4,3,43,33.3,5,9,1,6,86.1,10,4,24.2,97,261,333.5,5.1,19.8,24,58,41,4,4,100,25,224,28,2,1
"17",6,"Whitehead, Lucky",3,"dal","vs CHI","W  31-17",0,0,0,0,0,0,0,0,"chi",1,3,3,0,0,0,0,0,0,0,0,0,2016,5400,"WR","DAL","t","cin","0.275000005960464","4500",7,6,26,4,24.2,97,126,31.5,494,3.9,123.5,5,11,31,24.6,2,0,1,8,4,24.2,97,85,129,65.9,32.2,27,6.8,210,4,3,43,33.3,5,9,1,6,86.1,10,4,24.2,97,261,333.5,5.1,19.8,24,58,41,4,4,100,25,224,28,2,1
"18",6,"Williams, Terrance",3,"dal","vs CHI","W  31-17",0,0,0,0,0,0,1,0,"chi",0,0,22,0,4,88,0,0,0,0,0,0,2016,5216,"WR","DAL","t","cin","8.70000012715658","5500",7,6,26,4,24.2,97,126,31.5,494,3.9,123.5,5,11,31,24.6,2,0,1,8,4,24.2,97,85,129,65.9,32.2,27,6.8,210,4,3,43,33.3,5,9,1,6,86.1,10,4,24.2,97,261,333.5,5.1,19.8,24,58,41,4,4,100,25,224,28,2,1
"19",6,"Witten, Jason",3,"dal","vs CHI","W  31-17",0,0,0,0,0,0,0,0,"chi",0,0,12.5,0,2,25,0,0,0,0,0,0,2016,4262,"TE","DAL","t","cin","7.34999990463257","5800",7,6,26,4,24.2,97,126,31.5,494,3.9,123.5,5,11,31,24.6,2,0,1,8,4,24.2,97,85,129,65.9,32.2,27,6.8,210,4,3,43,33.3,5,9,1,6,86.1,10,4,24.2,97,261,333.5,5.1,19.8,24,58,41,4,4,100,25,224,28,2,1
"20",7,"Anderson, C.J.",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",14,37,2.6,0,0,0,0,0,0,0,0,0,2016,2924,"RB","DEN","t","atl","15.25","8000",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"21",7,"Anderson, C.J.",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",0,0,4,0,1,4,0,0,0,0,0,0,2016,2924,"RB","DEN","t","atl","15.25","8000",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"22",7,"Booker, Devontae",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",4,8,2,0,0,0,0,0,0,0,0,0,2016,5468,"RB","DEN","t","atl","2.59999990463257","5100",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"23",7,"Booker, Devontae",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",0,0,17,0,1,17,0,0,0,0,0,0,2016,5468,"RB","DEN","t","atl","2.59999990463257","5100",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"24",7,"Fowler, Bennie",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",0,0,13,0,1,13,0,0,0,0,0,0,2016,5353,"WR","DEN","t","atl","0.899999976158142","4600",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"25",7,"Janovich, Andy",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",1,2,2,0,0,0,0,0,0,0,0,0,2016,5482,"RB","DEN","t","atl","4.13333320617676","4500",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"26",7,"Janovich, Andy",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",0,0,13,0,1,13,0,0,0,0,0,0,2016,5482,"RB","DEN","t","atl","4.13333320617676","4500",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"27",7,"Latimer, Cody",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",0,0,10,0,1,10,0,0,0,0,0,0,2016,5268,"WR","DEN","t","atl","1.23333334922791","4500",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"28",7,"McManus, Brandon",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",0,0,0,0,0,0,0,1,1,2,3,5,2016,6227,"K","DEN","t","atl","8","4700",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"29",7,"Norwood, Jordan",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",1,0,0,0,0,0,0,0,0,0,0,0,2016,3828,"WR","DEN","t","atl","1.85000002384186","4500",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"30",7,"Norwood, Jordan",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",0,0,0,0,0,0,0,0,0,0,0,0,2016,3828,"WR","DEN","t","atl","1.85000002384186","4500",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"31",7,"Phillips, John",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",0,0,4.5,0,2,9,1,0,0,0,0,0,2016,4433,"TE","DEN","t","atl","7.90000009536743","4700",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"32",7,"Sanders, Emmanuel",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,0,0,"cin",0,0,13,0,9,117,2,0,0,0,0,0,2016,3983,"WR","DEN","t","atl","14.9499998092651","7100",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"33",7,"Thomas, Demaryius",3,"den","@ CIN","W  29-17",0,0,0,0,0,0,1,0,"cin",0,0,16.7,0,6,100,1,0,0,0,0,0,2016,3997,"WR","DEN","t","atl","13.9250001907349","7700",2,7,14,4,20.5,82,102,25.5,390,3.8,97.5,0,3,20,19.6,0,0,1,10,4,20.5,82,76,132,57.6,33,28,7.2,225.2,10,4,41,31.1,20,12,5,9,92.6,9,4,20.5,82,243,322.8,5.3,17.5,19,52,36,0,2,0,24,258,10,4,2
"34",10,"Bernard, Giovani",3,"cin","vs DEN","L  17-29",0,0,0,0,0,0,0,0,"den",5,8,1.6,0,0,0,0,0,0,0,0,0,2016,2889,"RB","CIN","t","dal","9.19999980926514","5500",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"35",10,"Bernard, Giovani",3,"cin","vs DEN","L  17-29",0,0,0,0,0,0,0,0,"den",0,0,7.2,0,5,36,0,0,0,0,0,0,2016,2889,"RB","CIN","t","dal","9.19999980926514","5500",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"36",10,"Boyd, Tyler",3,"cin","vs DEN","L  17-29",0,0,0,0,0,0,0,0,"den",0,0,6,0,3,18,0,0,0,0,0,0,2016,5455,"WR","CIN","t","dal","4.25","5300",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"37",10,"Dalton, Andy",3,"cin","vs DEN","L  17-29",21,31,206,0,1,4,0,72.8,"den",0,0,0,0,0,0,0,0,0,0,0,0,2016,1403,"QB","CIN","t","dal","15.8900003433228","7800",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"38",10,"Dalton, Andy",3,"cin","vs DEN","L  17-29",0,0,0,0,0,0,0,0,"den",6,40,6.7,0,0,0,0,0,0,0,0,0,2016,1403,"QB","CIN","t","dal","15.8900003433228","7800",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"39",10,"Green, A.J.",3,"cin","vs DEN","L  17-29",0,0,0,0,0,0,0,0,"den",0,0,9.6,0,8,77,0,0,0,0,0,0,2016,5091,"WR","CIN","t","dal","18.7000007629395","8700",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"40",10,"Hill, Jeremy",3,"cin","vs DEN","L  17-29",0,0,0,0,0,0,0,0,"den",17,97,5.7,2,0,0,0,0,0,0,0,0,2016,2928,"RB","CIN","t","dal","11.3249998092651","7300",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"41",10,"LaFell, Brandon",3,"cin","vs DEN","L  17-29",0,0,0,0,0,0,0,0,"den",1,-2,-2,0,0,0,0,0,0,0,0,0,2016,3946,"WR","CIN","t","dal","6.77500009536743","5400",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"42",10,"LaFell, Brandon",3,"cin","vs DEN","L  17-29",0,0,0,0,0,0,0,0,"den",0,0,17,0,2,34,0,0,0,0,0,0,2016,3946,"WR","CIN","t","dal","6.77500009536743","5400",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"43",10,"Nugent, Mike",3,"cin","vs DEN","L  17-29",0,0,0,0,0,0,0,0,"den",0,0,0,0,0,0,0,1,1,2,2,5,2016,6093,"K","CIN","t","dal","11.5","4600",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"44",10,"Uzomah, C.J.",3,"cin","vs DEN","L  17-29",0,0,0,0,0,0,0,0,"den",0,0,15.5,0,2,31,0,0,0,0,0,0,2016,4656,"TE","CIN","t","dal","4.97499990463257","5100",9,10,22,4,16,64,108,27,455,4.2,113.8,5,20,22,20.4,3,1,2,2,4,16,64,77,139,55.4,34.8,21,5.6,169.5,2,5,44,31.7,1,6,0,17,61.3,4,4,16,64,264,283.2,4.3,18.8,25,57,44,1,3,33,34,317,18,4,3
"45",11,"Adams, Davante",3,"gb","vs DET","W  34-27",0,0,0,0,0,0,0,0,"det",0,0,11.5,0,2,23,1,0,0,0,0,0,2016,5263,"WR","GB","t","nyg","7.96666653951009","5500",22,11,23,4,25.5,102,96,24,458,4.8,114.5,0,21,25,26,2,1,0,21,4,25.5,102,99,140,70.7,35,7,8.1,271.8,12,1,53,37.9,16,12,3,9,120.2,25,4,25.5,102,245,386.2,6.3,21.8,24,51,47,1,2,50,29,228,11,1,0
"46",11,"Cobb, Randall",3,"gb","vs DET","W  34-27",0,0,0,0,0,0,0,0,"det",0,0,33,0,1,33,0,0,0,0,0,0,2016,5125,"WR","GB","t","nyg","6.79999987284342","7100",22,11,23,4,25.5,102,96,24,458,4.8,114.5,0,21,25,26,2,1,0,21,4,25.5,102,99,140,70.7,35,7,8.1,271.8,12,1,53,37.9,16,12,3,9,120.2,25,4,25.5,102,245,386.2,6.3,21.8,24,51,47,1,2,50,29,228,11,1,0
"47",11,"Crosby, Mason",3,"gb","vs DET","W  34-27",0,0,0,0,0,0,0,0,"det",0,0,0,0,0,0,0,2,2,4,4,10,2016,6104,"K","GB","t","nyg","7.33333333333333","4500",22,11,23,4,25.5,102,96,24,458,4.8,114.5,0,21,25,26,2,1,0,21,4,25.5,102,99,140,70.7,35,7,8.1,271.8,12,1,53,37.9,16,12,3,9,120.2,25,4,25.5,102,245,386.2,6.3,21.8,24,51,47,1,2,50,29,228,11,1,0
"48",11,"Davis, Trevor",3,"gb","vs DET","W  34-27",0,0,0,0,0,0,0,0,"det",0,0,0,0,0,0,0,0,0,0,0,0,2016,5498,"WR","GB","t","nyg","0","4500",22,11,23,4,25.5,102,96,24,458,4.8,114.5,0,21,25,26,2,1,0,21,4,25.5,102,99,140,70.7,35,7,8.1,271.8,12,1,53,37.9,16,12,3,9,120.2,25,4,25.5,102,245,386.2,6.3,21.8,24,51,47,1,2,50,29,228,11,1,0
"49",11,"Lacy, Eddie",3,"gb","vs DET","W  34-27",0,0,0,0,0,0,0,0,"det",17,103,6.1,0,0,0,0,0,0,0,0,0,2016,2896,"RB","GB","t","nyg","8.09999974568685","7100",22,11,23,4,25.5,102,96,24,458,4.8,114.5,0,21,25,26,2,1,0,21,4,25.5,102,99,140,70.7,35,7,8.1,271.8,12,1,53,37.9,16,12,3,9,120.2,25,4,25.5,102,245,386.2,6.3,21.8,24,51,47,1,2,50,29,228,11,1,0
