TeamID,Name,Week,Team.x,Opp,Score,PlayerCompletions,PlayerPassingAttempts,PlayerPassingYds,PlayerPassingTDs,PlayerInterceptions,PlayerSacked,FUM.x,PlayerPassRating,Oppt.x,PlayerRushingAttempts,PlayerRushingYds,Avg,PlayerRushingTDs,PlayerReceptions,PlayerReceivingYds,PlayerReceivingTDs,FG.Made,FG.Att,XP.Made,XP.Att,Pts,Year,GID,Pos,Team.y,h.a,Oppt.y,FD.points,FD.salary,TeamID.y,Team,RunDRk,RushingGamesPlayed,RusingPointsperGameGAllowed,TotalRushingPointsAllowed,TotalRushAttemptsAgainst,RushAttemptsAgainstPerGame,RushYdsAllowed,AverageYardsPerCarryAllowed,RushingYardsPerGameAllowed,RushingTDAllowed,LongestRunAllowed,FirstDownsAllowed,FirstDownPercentageAllowed,20yardsRunOrLongerAllowed,40yardsRunOrLongerAllowed,FumblesCaused,PassDRk,PassingGamesPlayed,PassingPointsperGameGAllowed,TotalPassingPointsAllowed,CompletionsAllowed,TotalPassAttemptsAgainst,CompletionPercentageAllowed,PassAttemptsAgainstPerGame,PassingYdsAllowed,AverageYardsPerPassAllowed,PassingYardsPerGameAllowed,PassingTDAllowed,Interceptions,PassingFirstDownsAllowed,PassingFirstDownPercentageAllowed,LongestPassAllowed,20yardsPassOrLongerAllowed,40yardsPassOrLongerAllowed,Sacs,PassDefenseRating,TotalDRk,G,Pts.G,TotPts,Scrm.Plys,Yds.G,Yds.P,X1st.G,X3rd.Md,X3rd.Att,X3rd.Pct,X4th.Md,X4th.Att,X4th.Pct,Pen,Pen.Yds,ToP.G,FUM.y,Lost,Scored Labels
7,"Norwood, Jordan",0,den,@ CIN,W  29-17,0,0,0,0,0,0,0,0,cin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518673856600759,WR,DEN,t,sd,2.16000003814697,4500,0.88,0,0.590909090909091,0,0.552941176470588,0.552941176470588,0.742857142857143,0.742857142857143,0.815315315315315,0.777777777777778,0.815315315315315,0.333333333333333,1,0.416666666666667,0,0.2,1,0.25,0.15,0,0.552941176470588,0.552941176470588,0,0,0.328767123287671,0,0.222222222222222,0.681818181818182,0.162280701754386,1,0.5,0,0.510204081632653,1,1,1,0.25,0.787878787878788,0.269230769230769,0,0.552941176470588,0.552941176470588,0,0.414634146341463,0.619047619047619,0,0.363636363636364,0.45,0.363636363636364,0,0,0,0.157894736842105,0.363636363636364,0.142857142857143,0,0,-3.85036540031433
7,"Phillips, John",0,den,@ CIN,W  29-17,0,0,0,0,0,0,0,0,cin,0,0,0.195652173913043,0,0.2,0.0681818181818182,0.5,0,0,0,0,0,0,0.639504693429199,TE,DEN,t,sd,3.95000004768372,4700,0.88,0,0.590909090909091,0,0.552941176470588,0.552941176470588,0.742857142857143,0.742857142857143,0.815315315315315,0.777777777777778,0.815315315315315,0.333333333333333,1,0.416666666666667,0,0.2,1,0.25,0.15,0,0.552941176470588,0.552941176470588,0,0,0.328767123287671,0,0.222222222222222,0.681818181818182,0.162280701754386,1,0.5,0,0.510204081632653,1,1,1,0.25,0.787878787878788,0.269230769230769,0,0.552941176470588,0.552941176470588,0,0.414634146341463,0.619047619047619,0,0.363636363636364,0.45,0.363636363636364,0,0,0,0.157894736842105,0.363636363636364,0.142857142857143,0,0,6.41238069534302
7,"Sanders, Emmanuel",0,den,@ CIN,W  29-17,0,0,0,0,0,0,0,0,cin,0,0,0.565217391304348,0,0.9,0.886363636363636,1,0,0,0,0,0,0,0.549630517275814,WR,DEN,t,sd,14.2600006103516,7100,0.88,0,0.590909090909091,0,0.552941176470588,0.552941176470588,0.742857142857143,0.742857142857143,0.815315315315315,0.777777777777778,0.815315315315315,0.333333333333333,1,0.416666666666667,0,0.2,1,0.25,0.15,0,0.552941176470588,0.552941176470588,0,0,0.328767123287671,0,0.222222222222222,0.681818181818182,0.162280701754386,1,0.5,0,0.510204081632653,1,1,1,0.25,0.787878787878788,0.269230769230769,0,0.552941176470588,0.552941176470588,0,0.414634146341463,0.619047619047619,0,0.363636363636364,0.45,0.363636363636364,0,0,0,0.157894736842105,0.363636363636364,0.142857142857143,0,0,32.3154983520508
7,"Thomas, Demaryius",0,den,@ CIN,W  29-17,0,0,0,0,0,0,1,0,cin,0,0,0.726086956521739,0,0.6,0.757575757575758,0.5,0,0,0,0,0,0,0.552426602756141,WR,DEN,t,sd,13.8199996948242,7700,0.88,0,0.590909090909091,0,0.552941176470588,0.552941176470588,0.742857142857143,0.742857142857143,0.815315315315315,0.777777777777778,0.815315315315315,0.333333333333333,1,0.416666666666667,0,0.2,1,0.25,0.15,0,0.552941176470588,0.552941176470588,0,0,0.328767123287671,0,0.222222222222222,0.681818181818182,0.162280701754386,1,0.5,0,0.510204081632653,1,1,1,0.25,0.787878787878788,0.269230769230769,0,0.552941176470588,0.552941176470588,0,0.414634146341463,0.619047619047619,0,0.363636363636364,0.45,0.363636363636364,0,0,0,0.157894736842105,0.363636363636364,0.142857142857143,0,0,25.719425201416
14,"Benjamin, Travis",0,sd,@ IND,L  22-26,0,0,0,0,0,0,1,0,ind,0,0,0.891304347826087,0,0.4,0.621212121212121,0,0,0,0,0,0,0,0.787297783103655,WR,SD,t,den,12.2599998474121,6500,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,20.0002880096436
14,"Gordon, Melvin",0,sd,@ IND,L  22-26,0,0,0,0,0,0,0,0,ind,1,0.74468085106383,0.0956521739130435,1,0,0,0,0,0,0,0,0,0,0.351507888955462,RB,SD,t,den,17.4199996948242,7700,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,28.8355445861816
14,"Gordon, Melvin",0,sd,@ IND,L  22-26,0,0,0,0,0,0,0,0,ind,0,0,0.469565217391304,0,0.4,0.325757575757576,0,0,0,0,0,0,0,0.351507888955462,RB,SD,t,den,17.4199996948242,7700,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,19.0892219543457
14,"Henry, Hunter",0,sd,@ IND,L  22-26,0,0,0,0,0,0,1,0,ind,0,0,0.660869565217391,0,0.5,0.575757575757576,0,0,0,0,0,0,0,0.687837028160575,TE,SD,t,den,9.80000019073486,5400,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,16.4051475524902
14,"Inman, Dontrelle",0,sd,@ IND,L  22-26,0,0,0,0,0,0,0,0,ind,0,0,0.465217391304348,0,0.3,0.242424242424242,0,0,0,0,0,0,0,0.772119033353305,WR,SD,t,den,5.85999984741211,6100,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,8.23891162872314
14,"Lambo, Josh",0,sd,@ IND,L  22-26,0,0,0,0,0,0,0,0,ind,0,0,0,0,0,0,0,1,1,0.5,0.666666666666667,1,0,0.99900139804274,K,SD,t,den,9.2,4600,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,13.4511280059814
14,"McCluster, Dexter",0,sd,@ IND,L  22-26,0,0,0,0,0,0,0,0,ind,0,0,0.195652173913043,0,0.2,0.0681818181818182,0,0,0,0,0,0,0,0.543638905532255,RB,SD,t,den,1.36666663487752,4500,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,0.560077548027039
14,"McGrath, Sean",0,sd,@ IND,L  22-26,0,0,0,0,0,0,0,0,ind,0,0,0.565217391304348,0,0.1,0.0984848484848485,0,0,0,0,0,0,0,0.670461354104254,TE,SD,t,den,0.899999976158142,4500,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,0.413828998804092
14,"Rivers, Philip",0,sd,@ IND,L  22-26,0.722222222222222,0.672413793103448,0.814814814814815,0,0,1,1,0.998924731182796,ind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QB,SD,t,den,19.5720001220703,8300,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,23.3945960998535
14,"Rivers, Philip",0,sd,@ IND,L  22-26,0,0,0,0,0,0,1,0,ind,0.0625,0.0425531914893617,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,QB,SD,t,den,19.5720001220703,8300,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,23.3435230255127
14,"Williams, Tyrell",0,sd,@ IND,L  22-26,0,0,0,0,0,0,0,0,ind,0,0,0.5,0,0.6,0.522727272727273,0,0,0,0,0,0,0,0.839025364489714,WR,SD,t,den,11.6599998474121,6500,0.2,0.538461538461538,0.545454545454545,0,1,1,0.428571428571429,0.428571428571429,0.716216216216216,1,0.716216216216216,1,0.95,0.5,0.777777777777778,0.4,1,0,1,0,1,1,1,0.704545454545455,1,0.704545454545454,1,1,1,0.428571428571429,0,1,1,0.1,1,0.6,0,1,1,0,1,1,0.34,1,1,1,0,0,0.272727272727273,0.333333333333333,0,0.666666666666667,1,1,0.214285714285714,0.333333333333333,0.5,21.2007141113281
17,"Aguayo, Roberto",0,tb,vs LA,L  32-37,0,0,0,0,0,0,0,0,la,0,0,0,0,0,0,0,0,0.333333333333333,1,1,0.2,0,1,K,TB,t,car,3,4500,0,0.769230769230769,1,0,0.505882352941176,0.505882352941176,1,1,1,0.777777777777778,1,1,0.9,1,1,1,1,0,0.3,0,0.505882352941176,0.505882352941176,0.675675675675676,0.954545454545455,0.315068493150685,0.954545454545455,0.388888888888889,0.227272727272727,0.357456140350877,0.428571428571429,0.5,0.458333333333333,0.394557823129251,0.4,0.5,0.2,0.166666666666667,0.431818181818182,0.576923076923077,0,0.505882352941176,0.505882352941176,1,0.626016260162602,0.428571428571428,0.961538461538462,1,1,0.727272727272727,1,0.5,1,0.315789473684211,0.393939393939394,1,1,1,0.0549609214067459
17,"Brate, Cameron",0,tb,vs LA,L  32-37,0,0,0,0,0,0,0,0,la,0,0,0.4,0,0.5,0.348484848484849,1,0,0,0,0,0,0,0.682444577591372,TE,TB,t,car,8.97500038146973,5400,0,0.769230769230769,1,0,0.505882352941176,0.505882352941176,1,1,1,0.777777777777778,1,1,0.9,1,1,1,1,0,0.3,0,0.505882352941176,0.505882352941176,0.675675675675676,0.954545454545455,0.315068493150685,0.954545454545455,0.388888888888889,0.227272727272727,0.357456140350877,0.428571428571429,0.5,0.458333333333333,0.394557823129251,0.4,0.5,0.2,0.166666666666667,0.431818181818182,0.576923076923077,0,0.505882352941176,0.505882352941176,1,0.626016260162602,0.428571428571428,0.961538461538462,1,1,0.727272727272727,1,0.5,1,0.315789473684211,0.393939393939394,1,1,1,19.5315933227539
17,"Evans, Mike",0,tb,vs LA,L  32-37,0,0,0,0,0,0,0,0,la,0,0,0.573913043478261,0,1,1,0.5,0,0,0,0,0,0,0.803275414419812,WR,TB,t,car,16.75,7900,0,0.769230769230769,1,0,0.505882352941176,0.505882352941176,1,1,1,0.777777777777778,1,1,0.9,1,1,1,1,0,0.3,0,0.505882352941176,0.505882352941176,0.675675675675676,0.954545454545455,0.315068493150685,0.954545454545455,0.388888888888889,0.227272727272727,0.357456140350877,0.428571428571429,0.5,0.458333333333333,0.394557823129251,0.4,0.5,0.2,0.166666666666667,0.431818181818182,0.576923076923077,0,0.505882352941176,0.505882352941176,1,0.626016260162602,0.428571428571428,0.961538461538462,1,1,0.727272727272727,1,0.5,1,0.315789473684211,0.393939393939394,1,1,1,27.0727825164795
17,"Humphries, Adam",0,tb,vs LA,L  32-37,0,0,0,0,0,0,0,0,la,0,0,0.482608695652174,0,0.9,0.757575757575758,0,0,0,0,0,0,0,0.835030956660675,WR,TB,t,car,7.67500019073486,5100,0,0.769230769230769,1,0,0.505882352941176,0.505882352941176,1,1,1,0.777777777777778,1,1,0.9,1,1,1,1,0,0.3,0,0.505882352941176,0.505882352941176,0.675675675675676,0.954545454545455,0.315068493150685,0.954545454545455,0.388888888888889,0.227272727272727,0.357456140350877,0.428571428571429,0.5,0.458333333333333,0.394557823129251,0.4,0.5,0.2,0.166666666666667,0.431818181818182,0.576923076923077,0,0.505882352941176,0.505882352941176,1,0.626016260162602,0.428571428571428,0.961538461538462,1,1,0.727272727272727,1,0.5,1,0.315789473684211,0.393939393939394,1,1,1,16.0007057189941
17,"Jackson, Vincent",0,tb,vs LA,L  32-37,0,0,0,0,0,0,0,0,la,0,0,0.534782608695652,0,0.3,0.28030303030303,0,0,0,0,0,0,0,0.463151587777112,WR,TB,t,car,4.92500019073486,5000,0,0.769230769230769,1,0,0.505882352941176,0.505882352941176,1,1,1,0.777777777777778,1,1,0.9,1,1,1,1,0,0.3,0,0.505882352941176,0.505882352941176,0.675675675675676,0.954545454545455,0.315068493150685,0.954545454545455,0.388888888888889,0.227272727272727,0.357456140350877,0.428571428571429,0.5,0.458333333333333,0.394557823129251,0.4,0.5,0.2,0.166666666666667,0.431818181818182,0.576923076923077,0,0.505882352941176,0.505882352941176,1,0.626016260162602,0.428571428571428,0.961538461538462,1,1,0.727272727272727,1,0.5,1,0.315789473684211,0.393939393939394,1,1,1,6.57373666763306
17,"Rodgers, Jacquizz",0,tb,vs LA,L  32-37,0,0,0,0,0,0,0,0,la,0.3125,0.319148936170213,0.130434782608696,0,0,0,0,0,0,0,0,0,0,0.316956261234272,RB,TB,t,car,3.03333346048991,5700,0,0.769230769230769,1,0,0.505882352941176,0.505882352941176,1,1,1,0.777777777777778,1,1,0.9,1,1,1,1,0,0.3,0,0.505882352941176,0.505882352941176,0.675675675675676,0.954545454545455,0.315068493150685,0.954545454545455,0.388888888888889,0.227272727272727,0.357456140350877,0.428571428571429,0.5,0.458333333333333,0.394557823129251,0.4,0.5,0.2,0.166666666666667,0.431818181818182,0.576923076923077,0,0.505882352941176,0.505882352941176,1,0.626016260162602,0.428571428571428,0.961538461538462,1,1,0.727272727272727,1,0.5,1,0.315789473684211,0.393939393939394,1,1,1,5.32717800140381
