TeamID,Week,Year.x,GID,Name,Pos,Team.x,h.a,Oppt,FD.points,FD.salary,Team.y,Rk.x,G.x,Pts.G.x,TotPts.x,Att.x,Att.G.x,Yds.x,Avg.x,Yds.G.x,TD.x,Lng.x,X1st.x,X1st..x,X20..x,X40..x,FUM.x,Rk.y,G.y,Pts.G.y,TotPts.y,Comp,Att.y,Pct,Att.G.y,Yds.y,Avg.y,Yds.G.y,TD.y,Int,X1st.y,X1st..y,Lng.y,X20..y,X40..y,Sck,Rate,k,G,Pts.G,TotPts,Scrm.Plys,Yds.G,Yds.P,X1st.G,X3rd.Md,X3rd.Att,X3rd.Pct,X4th.Md,X4th.Att,X4th.Pct,Pen,Pen.Yds,ToP.G,FUM.y,Lost,Year.y,Rk,Scored Labels
2,3,2016,2793,"Ingram, Mark",RB,NO,t,atl,8.19999980926514,6900,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,8.06487941741943
2,3,2016,2793,"Ingram, Mark",RB,NO,t,atl,8.19999980926514,6900,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,8.03236961364746
2,3,2016,4552,"Fleener, Coby",TE,NO,t,atl,2.5,5500,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,2.41844725608826
2,3,2016,4552,"Fleener, Coby",TE,NO,t,atl,2.5,5500,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,2.63008570671082
2,3,2016,5459,"Thomas, Michael",WR,NO,t,atl,8.19999980926514,5200,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,8.68587684631348
2,3,2016,5459,"Thomas, Michael",WR,NO,t,atl,8.19999980926514,5200,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,8.53337097167969
2,3,2016,2869,"Cadet, Travaris",RB,NO,t,atl,5.84999990463257,5100,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,5.77777194976807
2,3,2016,2869,"Cadet, Travaris",RB,NO,t,atl,5.84999990463257,5100,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,5.79550743103027
2,3,2016,1227,"McCown, Luke",QB,NO,t,atl,6.19999980926514,5000,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,6.28172302246094
2,3,2016,1227,"McCown, Luke",QB,NO,t,atl,6.19999980926514,5000,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,6.32584190368652
2,3,2016,2604,"Hightower, Tim",RB,NO,t,atl,1.20000004768372,4800,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,0.942799925804138
2,3,2016,2604,"Hightower, Tim",RB,NO,t,atl,1.20000004768372,4800,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,1.08402907848358
2,3,2016,5326,"Coleman, Brandon",WR,NO,t,atl,2.5,4600,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,2.65942978858948
2,3,2016,5326,"Coleman, Brandon",WR,NO,t,atl,2.5,4600,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,2.71569037437439
2,3,2016,2775,"Spiller, C.J.",RB,NO,t,atl,4.93076911339393,4500,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,4.9315242767334
2,3,2016,2775,"Spiller, C.J.",RB,NO,t,atl,4.93076911339393,4500,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,4.96981620788574
2,3,2016,2549,"Kuhn, John",RB,NO,t,atl,1.20000004768372,4500,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,1.27622294425964
2,3,2016,2549,"Kuhn, John",RB,NO,t,atl,1.20000004768372,4500,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,1.39841437339783
2,3,2016,4597,"Stoneburner, Jake",TE,NO,t,atl,6.40000025431315,4500,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,6.36721229553223
2,3,2016,4597,"Stoneburner, Jake",TE,NO,t,atl,6.40000025431315,4500,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,6.44504165649414
2,3,2016,5487,"Lasco, Daniel",RB,NO,t,atl,0,4500,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,-0.261455059051514
2,3,2016,5487,"Lasco, Daniel",RB,NO,t,atl,0,4500,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,-0.0932393670082092
2,3,2016,6239,"Lutz, Wil",K,NO,t,atl,9.5,4500,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,9.69786930084229
2,3,2016,6239,"Lutz, Wil",K,NO,t,atl,9.5,4500,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,9.53694534301758
2,3,2016,5396,"Murphy, Marcus",RB,NO,t,atl,0,4500,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,0.102598547935486
2,3,2016,5396,"Murphy, Marcus",RB,NO,t,atl,0,4500,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,0.248575687408447
2,3,2016,5123,"Brown, Vincent",WR,NO,t,atl,2.70000004768372,4500,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,2.68122458457947
2,3,2016,5123,"Brown, Vincent",WR,NO,t,atl,2.70000004768372,4500,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,2.73703384399414
2,3,2016,5496,"Lewis, Tommylee",WR,NO,t,atl,0.400000005960464,4500,Atlanta Falcons,14,16,21.6,345,416,26,1680,4,105,20,44,107,25.7,12,1,7,18,16,21.6,345,370,561,66,35.1,3882,7.1,242.6,19,15,197,35.1,74T,50,5,19,86.9,16,16,216,345,996,347.6,5.6,20.9,82,191,43,5,15,33,95,728,28:25,15,8,2016,NA,0.250097274780273
2,3,2016,5496,"Lewis, Tommylee",WR,NO,t,atl,0.400000005960464,4500,Atlanta Falcons,26,2,29.5,59,53,26.5,245,4.6,122.5,1,26,13,24.5,1,0,0,22,2,29.5,59,57,77,74,38.5,580,7.5,290,7,1,29,37.7,45T,7,1,1,120,NA,2,29.5,59,131,412.5,6.3,24.5,8,21,38,1,2,50,15,106,30:11,1,0,NA,29,0.341132640838623
7,3,2016,1410,"Tannehill, Ryan",QB,MIA,t,cin,20.3600006103516,7400,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,20.4681072235107
7,3,2016,1410,"Tannehill, Ryan",QB,MIA,t,cin,20.3600006103516,7400,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,20.5708446502686
7,3,2016,5380,"Parker, DeVante",WR,MIA,t,cin,13.6000003814697,6200,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,14.040210723877
7,3,2016,5380,"Parker, DeVante",WR,MIA,t,cin,13.6000003814697,6200,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,13.8558568954468
7,3,2016,5446,"Drake, Kenyan",RB,MIA,t,cin,7.30000019073486,5900,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,7.81880855560303
7,3,2016,5446,"Drake, Kenyan",RB,MIA,t,cin,7.30000019073486,5900,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,7.701904296875
7,3,2016,2998,"Ajayi, Jay",RB,MIA,t,cin,6.65000009536743,5700,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,6.62381458282471
7,3,2016,2998,"Ajayi, Jay",RB,MIA,t,cin,6.65000009536743,5700,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,6.59123420715332
7,3,2016,1298,"Moore, Matt",QB,MIA,t,cin,0.360000014305115,5500,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,0.36819314956665
7,3,2016,1298,"Moore, Matt",QB,MIA,t,cin,0.360000014305115,5500,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,0.522956490516663
7,3,2016,5212,"Stills, Kenny",WR,MIA,t,cin,7.70000012715658,5200,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,7.74787712097168
7,3,2016,5212,"Stills, Kenny",WR,MIA,t,cin,7.70000012715658,5200,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,7.57900047302246
7,3,2016,5207,"Hunter, Justin",WR,MIA,t,cin,4.82222239176432,4600,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,5.29482555389404
7,3,2016,5207,"Hunter, Justin",WR,MIA,t,cin,4.82222239176432,4600,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,5.17906188964844
7,3,2016,2860,"Pead, Isaiah",RB,MIA,t,cin,1.70000004768372,4500,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,2.22035908699036
7,3,2016,2860,"Pead, Isaiah",RB,MIA,t,cin,1.70000004768372,4500,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,2.29566478729248
